latitude,longitude,altitude,geometry,@osmId,@snapshotTimestamp,leisure
52.4668145,13.3609381,,Point,node/3089542094,2019-01-01T00:00:00Z,playground
52.6293637,13.2290635,,Point,node/3389545979,2019-01-01T00:00:00Z,playground
52.4186143,13.410899,,Point,node/3133050331,2019-01-01T00:00:00Z,playground
52.418872,13.4106515,,Point,node/3133050332,2019-01-01T00:00:00Z,playground
52.5718143,13.0941768,,Point,node/3559758910,2019-01-01T00:00:00Z,dance
52.464502,13.420594,,Point,node/3178032161,2019-01-01T00:00:00Z,playground
52.5666056,13.2132241,,Point,node/3882758345,2019-01-01T00:00:00Z,playground
52.4703365,13.4417342,,Point,node/3238410880,2019-01-01T00:00:00Z,adult_gaming_centre
52.4524755,13.3848984,,Point,node/3317540786,2019-01-01T00:00:00Z,sports_centre
52.5625009,13.0973203,,Point,node/3925719260,2019-01-01T00:00:00Z,dance
52.4553612,13.3878899,,Point,node/3317552338,2019-01-01T00:00:00Z,sports_centre
52.5708913,13.1993146,,Point,node/4097937037,2019-01-01T00:00:00Z,playground
52.45557,13.3858106,,Point,node/3317561488,2019-01-01T00:00:00Z,pitch
52.5726649,13.1992744,,Point,node/4097937047,2019-01-01T00:00:00Z,playground
52.4702624,13.4374849,,Point,node/3374603101,2019-01-01T00:00:00Z,pitch
52.4552701,13.3879319,,Point,node/3404933975,2019-01-01T00:00:00Z,playground
52.5691042,13.1964613,,Point,node/4100233304,2019-01-01T00:00:00Z,playground
52.4524168,13.3871133,,Point,node/3755056313,2019-01-01T00:00:00Z,playground
52.5760932,13.125368,,Point,node/4290842691,2019-01-01T00:00:00Z,playground
52.4625515,13.4373854,,Point,node/3826513901,2019-01-01T00:00:00Z,pitch
52.562357,13.2083464,,Point,node/4318498110,2019-01-01T00:00:00Z,adult_gaming_centre
52.576019,13.1254904,,Point,node/4374481301,2019-01-01T00:00:00Z,pitch
52.669083,13.287857,,Point,node/4422075090,2019-01-01T00:00:00Z,sports_centre
52.4626064,13.4373732,,Point,node/3826513902,2019-01-01T00:00:00Z,pitch
52.5850298,13.2499757,,Point,node/4908859794,2019-01-01T00:00:00Z,nature_reserve
52.6378258,13.2090881,,Point,node/4918213494,2019-01-01T00:00:00Z,playground
52.6389749,13.2020688,,Point,node/4918295011,2019-01-01T00:00:00Z,playground
52.4698109,13.4413925,,Point,node/4200634084,2019-01-01T00:00:00Z,adult_gaming_center
52.6387096,13.2021171,,Point,node/4918295012,2019-01-01T00:00:00Z,playground
52.4319547,13.3898469,,Point,node/4338653390,2019-01-01T00:00:00Z,playground
52.6380927,13.1999901,,Point,node/4918295013,2019-01-01T00:00:00Z,playground
52.4315479,13.3878899,,Point,node/4338695260,2019-01-01T00:00:00Z,playground
52.4278861,13.4166587,,Point,node/4347487177,2019-01-01T00:00:00Z,playground
52.4705891,13.4417289,,Point,node/4360052978,2019-01-01T00:00:00Z,adult_gaming_center
52.6381562,13.2003173,,Point,node/4918295014,2019-01-01T00:00:00Z,playground
52.4283612,13.3608039,,Point,node/4374356278,2019-01-01T00:00:00Z,playground
52.6390547,13.2003951,,Point,node/4918295015,2019-01-01T00:00:00Z,playground
52.6396586,13.200438,,Point,node/4918295016,2019-01-01T00:00:00Z,playground
52.4455356,13.4455588,,Point,node/4583828562,2019-01-01T00:00:00Z,tanning_salon
52.6351612,13.1948698,,Point,node/4919113987,2019-01-01T00:00:00Z,playground
52.4354988,13.3630232,,Point,node/4947141262,2019-01-01T00:00:00Z,pitch
52.6141396,13.2023397,,Point,node/4928571073,2019-01-01T00:00:00Z,playground
52.3910128,13.404172,,Point,node/5403835901,2019-01-01T00:00:00Z,pitch
52.6121592,13.1993678,,Point,node/4928573025,2019-01-01T00:00:00Z,playground
52.3906963,13.4041193,,Point,node/5403835902,2019-01-01T00:00:00Z,pitch
52.6673646,13.2985517,,Point,node/5042737088,2019-01-01T00:00:00Z,pitch
52.3911789,13.4042494,,Point,node/5403835903,2019-01-01T00:00:00Z,sports_centre
52.385744,13.3998286,,Point,node/5407237291,2019-01-01T00:00:00Z,playground
52.4602765,13.3771251,,Point,node/5416424791,2019-01-01T00:00:00Z,playground
52.4566569,13.4383298,,Point,node/5517226435,2019-01-01T00:00:00Z,pitch
52.4566701,13.4384401,,Point,node/5517226436,2019-01-01T00:00:00Z,pitch
52.4429661,13.4387339,,Point,node/5517235190,2019-01-01T00:00:00Z,pitch
52.585561,13.2271897,,Point,node/5047369127,2019-01-01T00:00:00Z,pitch
52.4430568,13.4393245,,Point,node/5517235191,2019-01-01T00:00:00Z,pitch
52.5587727,13.0901831,,Point,node/5163601746,2019-01-01T00:00:00Z,adult_gaming_centre
52.4310024,13.4456163,,Point,node/5517376736,2019-01-01T00:00:00Z,pitch
52.5609781,13.0915846,,Point,node/5387842599,2019-01-01T00:00:00Z,fitness_centre
52.563613,13.0939811,,Point,node/5680352808,2019-01-01T00:00:00Z,playground
52.4515425,13.3844084,,Point,node/5525004972,2019-01-01T00:00:00Z,sports_centre
52.6625412,13.2742578,,Point,node/5763249651,2019-01-01T00:00:00Z,playground
52.4538703,13.3874764,,Point,node/5525155938,2019-01-01T00:00:00Z,fitness_centre
52.6217103,13.2679264,,Point,node/5949872198,2019-01-01T00:00:00Z,picnic_table
52.459894,13.3770608,,Point,node/5587090715,2019-01-01T00:00:00Z,playground
52.4646668,13.3777611,,Point,node/5653877605,2019-01-01T00:00:00Z,fitness_centre
52.4600971,13.3768884,,Point,node/5671118026,2019-01-01T00:00:00Z,playground
52.4596049,13.3755147,,Point,node/5671118029,2019-01-01T00:00:00Z,playground
52.4320123,13.4118542,,Point,node/5780703178,2019-01-01T00:00:00Z,pitch
52.43141,13.4074014,,Point,node/5784610340,2019-01-01T00:00:00Z,pitch
52.4314091,13.407455,,Point,node/5784610341,2019-01-01T00:00:00Z,pitch
52.4329823,13.4077441,,Point,node/5784612911,2019-01-01T00:00:00Z,pitch
52.4344421,13.4126927,,Point,node/5785953259,2019-01-01T00:00:00Z,picnic_table
52.4627976,13.3856807,,Point,node/5843668654,2019-01-01T00:00:00Z,garden
52.4700775,13.4356303,,Point,node/5859402203,2019-01-01T00:00:00Z,picnic_table
52.4703675,13.4355981,,Point,node/5859402204,2019-01-01T00:00:00Z,picnic_table
52.4704358,13.4360275,,Point,node/5859402206,2019-01-01T00:00:00Z,pitch
52.4704514,13.4361387,,Point,node/5859402208,2019-01-01T00:00:00Z,pitch
52.4704128,13.4370353,,Point,node/5862101025,2019-01-01T00:00:00Z,picnic_table
52.4705107,13.4369766,,Point,node/5862101032,2019-01-01T00:00:00Z,picnic_table
52.4489401,13.4428409,,Point,node/5964922266,2019-01-01T00:00:00Z,picnic_table
52.4489818,13.4430103,,Point,node/5964922270,2019-01-01T00:00:00Z,picnic_table
52.4489274,13.4429721,,Point,node/5964922271,2019-01-01T00:00:00Z,picnic_table
52.4467736,13.4436442,,Point,node/5964932234,2019-01-01T00:00:00Z,pitch
52.446952,13.4430039,,Point,node/5967463289,2019-01-01T00:00:00Z,picnic_table
52.4471292,13.4435736,,Point,node/5967463369,2019-01-01T00:00:00Z,picnic_table
52.4472921,13.4436043,,Point,node/5967463382,2019-01-01T00:00:00Z,pitch
52.447602,13.4436911,,Point,node/5967463602,2019-01-01T00:00:00Z,picnic_table
52.4480199,13.4430454,,Point,node/5967464007,2019-01-01T00:00:00Z,pitch
52.4480886,13.4431174,,Point,node/5967464008,2019-01-01T00:00:00Z,pitch
52.4487052,13.4427537,,Point,node/5967464419,2019-01-01T00:00:00Z,picnic_table
52.393352,13.3962332,,Point,node/5981180550,2019-01-01T00:00:00Z,playground
52.3915145,13.4001833,,Point,node/6080185958,2019-01-01T00:00:00Z,playground
52.5495479,13.571724,,Point,node/252204472,2019-01-01T00:00:00Z,sports_centre
52.5376888,13.5796758,,Point,node/282832868,2019-01-01T00:00:00Z,garden
52.5368705,13.5770788,,Point,node/282832869,2019-01-01T00:00:00Z,garden
52.5373856,13.5751503,,Point,node/282832870,2019-01-01T00:00:00Z,garden
52.493203,13.5362893,,Point,node/325032610,2019-01-01T00:00:00Z,playground
52.4936246,13.5849945,,Point,node/447563036,2019-01-01T00:00:00Z,pitch
52.4935954,13.5850484,,Point,node/447563037,2019-01-01T00:00:00Z,pitch
52.496397,13.5361285,,Point,node/480403653,2019-01-01T00:00:00Z,playground
52.5366479,13.5552568,,Point,node/560832876,2019-01-01T00:00:00Z,playground
52.4731544,13.5673858,,Point,node/596595737,2019-01-01T00:00:00Z,pitch
52.5319284,13.5605055,,Point,node/627477021,2019-01-01T00:00:00Z,sauna
52.5286926,13.5424402,,Point,node/728904396,2019-01-01T00:00:00Z,playground
52.5266544,13.5410248,,Point,node/804680245,2019-01-01T00:00:00Z,playground
52.5305431,13.6092822,,Point,node/1216914909,2019-01-01T00:00:00Z,playground
52.5301192,13.6088739,,Point,node/1216914912,2019-01-01T00:00:00Z,playground
52.5315802,13.6133366,,Point,node/1216915007,2019-01-01T00:00:00Z,playground
52.5310261,13.6099248,,Point,node/1216915072,2019-01-01T00:00:00Z,playground
52.5373536,13.578769,,Point,node/1289154937,2019-01-01T00:00:00Z,playground
52.5418593,13.5417833,,Point,node/1336690162,2019-01-01T00:00:00Z,sports_centre
52.5009342,13.5740267,,Point,node/1415785202,2019-01-01T00:00:00Z,playground
52.5428658,13.546834,,Point,node/1471024619,2019-01-01T00:00:00Z,playground
52.5433437,13.547026,,Point,node/1471024624,2019-01-01T00:00:00Z,playground
52.5397936,13.5756334,,Point,node/1500665234,2019-01-01T00:00:00Z,garden
52.5284063,13.5447035,,Point,node/1533785050,2019-01-01T00:00:00Z,playground
52.5301545,13.5446541,,Point,node/1533785061,2019-01-01T00:00:00Z,playground
52.530513,13.5408637,,Point,node/1533785096,2019-01-01T00:00:00Z,playground
52.5317749,13.5449882,,Point,node/1534148113,2019-01-01T00:00:00Z,playground
52.5324496,13.5449525,,Point,node/1534148160,2019-01-01T00:00:00Z,playground
52.532698,13.5455372,,Point,node/1534148195,2019-01-01T00:00:00Z,playground
52.5281689,13.5404776,,Point,node/1534640584,2019-01-01T00:00:00Z,playground
52.5052223,13.6123631,,Point,node/1583959145,2019-01-01T00:00:00Z,sports_centre
52.5378651,13.6010937,,Point,node/1645790464,2019-01-01T00:00:00Z,sports_centre
52.5545982,13.559771,,Point,node/1719037029,2019-01-01T00:00:00Z,playground
52.5541735,13.559542,,Point,node/1719037101,2019-01-01T00:00:00Z,playground
52.5241268,13.5417609,,Point,node/1731990297,2019-01-01T00:00:00Z,playground
52.5309217,13.5401488,,Point,node/1732017629,2019-01-01T00:00:00Z,playground
52.5377811,13.5856628,,Point,node/1777959932,2019-01-01T00:00:00Z,playground
52.5487013,13.5610859,,Point,node/1777968241,2019-01-01T00:00:00Z,playground
52.53213,13.5419812,,Point,node/1777971174,2019-01-01T00:00:00Z,playground
52.5523177,13.5660636,,Point,node/2019486912,2019-01-01T00:00:00Z,playground
52.5188281,13.5935454,,Point,node/2120277398,2019-01-01T00:00:00Z,playground
52.5377645,13.6041218,,Point,node/2466034524,2019-01-01T00:00:00Z,yes
52.5296048,13.5933044,,Point,node/2489339161,2019-01-01T00:00:00Z,sports_centre
52.5291878,13.5968433,,Point,node/2514738518,2019-01-01T00:00:00Z,playground
52.5294893,13.5969483,,Point,node/2514738530,2019-01-01T00:00:00Z,playground
52.5297371,13.5924109,,Point,node/2524044625,2019-01-01T00:00:00Z,sports_centre
52.5271394,13.5942603,,Point,node/2524044638,2019-01-01T00:00:00Z,playground
52.5282164,13.5940488,,Point,node/2524044668,2019-01-01T00:00:00Z,playground
52.537665,13.5789118,,Point,node/2541138497,2019-01-01T00:00:00Z,playground
52.4828617,13.6201284,,Point,node/2591306053,2019-01-01T00:00:00Z,playground
52.538016,13.5666205,,Point,node/2808646353,2019-01-01T00:00:00Z,playground
52.5179173,13.5528076,,Point,node/2822512063,2019-01-01T00:00:00Z,sports_centre
52.5014263,13.6225495,,Point,node/2860757864,2019-01-01T00:00:00Z,playground
52.536285,13.6026916,,Point,node/3021116630,2019-01-01T00:00:00Z,fitness_centre
52.5257449,13.5870499,,Point,node/3439378293,2019-01-01T00:00:00Z,playground
52.494437,13.5925354,,Point,node/3788124876,2019-01-01T00:00:00Z,swimming_area
52.4938585,13.5949271,,Point,node/3788124877,2019-01-01T00:00:00Z,swimming_area
52.4937294,13.6073409,,Point,node/3792715363,2019-01-01T00:00:00Z,playground
52.4941242,13.6081639,,Point,node/3792715379,2019-01-01T00:00:00Z,playground
52.5499698,13.5575922,,Point,node/3843051260,2019-01-01T00:00:00Z,playground
52.5324374,13.5372478,,Point,node/3874310962,2019-01-01T00:00:00Z,fitness_centre
52.5492771,13.5495895,,Point,node/3900961210,2019-01-01T00:00:00Z,playground
52.5438059,13.5486137,,Point,node/3957099326,2019-01-01T00:00:00Z,fitness_centre
52.5571728,13.5695356,,Point,node/3987051087,2019-01-01T00:00:00Z,bowling_alley
52.5302468,13.6213075,,Point,node/4011351483,2019-01-01T00:00:00Z,dance
52.5364805,13.6026618,,Point,node/4235017790,2019-01-01T00:00:00Z,fitness_centre
52.4980654,13.5682584,,Point,node/4236231598,2019-01-01T00:00:00Z,playground
52.5452832,13.5911324,,Point,node/4308049689,2019-01-01T00:00:00Z,fitness_centre
52.5273472,13.5926957,,Point,node/4330997692,2019-01-01T00:00:00Z,playground
52.5276359,13.5917248,,Point,node/4331039589,2019-01-01T00:00:00Z,playground
52.5210531,13.5673104,,Point,node/4342901645,2019-01-01T00:00:00Z,fitness_centre
52.4801443,13.6044738,,Point,node/4367704201,2019-01-01T00:00:00Z,playground
52.4821788,13.6216288,,Point,node/4367720603,2019-01-01T00:00:00Z,playground
52.4967563,13.5358254,,Point,node/4550711967,2019-01-01T00:00:00Z,pitch
52.5021055,13.5468421,,Point,node/4706600274,2019-01-01T00:00:00Z,picnic_table
52.5020058,13.5468039,,Point,node/4706600275,2019-01-01T00:00:00Z,picnic_table
52.4987723,13.5693831,,Point,node/4730453627,2019-01-01T00:00:00Z,picnic_table
52.4989984,13.5698318,,Point,node/4730453628,2019-01-01T00:00:00Z,picnic_table
52.4988222,13.5694782,,Point,node/4730453629,2019-01-01T00:00:00Z,picnic_table
52.4990536,13.5699323,,Point,node/4730453633,2019-01-01T00:00:00Z,picnic_table
52.4729509,13.5673892,,Point,node/4730496122,2019-01-01T00:00:00Z,picnic_table
52.5468417,13.597223,,Point,node/4754426742,2019-01-01T00:00:00Z,pitch
52.5279695,13.5826002,,Point,node/4756669504,2019-01-01T00:00:00Z,nature_reserve
52.4732335,13.5672234,,Point,node/4833041359,2019-01-01T00:00:00Z,pitch
52.5505225,13.5534234,,Point,node/4868088466,2019-01-01T00:00:00Z,picnic_table
52.5504083,13.5534328,,Point,node/4868088467,2019-01-01T00:00:00Z,picnic_table
52.5517441,13.5549912,,Point,node/4868088468,2019-01-01T00:00:00Z,picnic_table
52.4761133,13.5502904,,Point,node/4881739233,2019-01-01T00:00:00Z,picnic_table
52.5331247,13.5456398,,Point,node/4897199869,2019-01-01T00:00:00Z,playground
52.5326054,13.547927,,Point,node/4897206183,2019-01-01T00:00:00Z,playground
52.5335212,13.5476071,,Point,node/4897211120,2019-01-01T00:00:00Z,playground
52.5337538,13.546951,,Point,node/4897228732,2019-01-01T00:00:00Z,playground
52.5516385,13.5577191,,Point,node/4909332850,2019-01-01T00:00:00Z,playground
52.5509275,13.5568265,,Point,node/4909332851,2019-01-01T00:00:00Z,playground
52.5377691,13.609346,,Point,node/5248623193,2019-01-01T00:00:00Z,fitness_centre
52.5419445,13.5421497,,Point,node/5248861547,2019-01-01T00:00:00Z,fitness_centre
52.5420454,13.5739185,,Point,node/5249512824,2019-01-01T00:00:00Z,playground
52.5439808,13.5717489,,Point,node/5249512825,2019-01-01T00:00:00Z,playground
52.5426879,13.5758535,,Point,node/5249512930,2019-01-01T00:00:00Z,playground
52.5438098,13.5717293,,Point,node/5249512931,2019-01-01T00:00:00Z,playground
52.5419143,13.5753653,,Point,node/5249513227,2019-01-01T00:00:00Z,playground
52.5409701,13.5736295,,Point,node/5249513228,2019-01-01T00:00:00Z,playground
52.541116,13.5723573,,Point,node/5249513229,2019-01-01T00:00:00Z,playground
52.5434964,13.5745305,,Point,node/5249513230,2019-01-01T00:00:00Z,playground
52.5434206,13.5761557,,Point,node/5249513231,2019-01-01T00:00:00Z,playground
52.5435967,13.5731743,,Point,node/5249513232,2019-01-01T00:00:00Z,playground
52.5435566,13.5717591,,Point,node/5249513233,2019-01-01T00:00:00Z,playground
52.54223,13.5724939,,Point,node/5249519722,2019-01-01T00:00:00Z,playground
52.5412651,13.570982,,Point,node/5249520121,2019-01-01T00:00:00Z,playground
52.5447914,13.574966,,Point,node/5250276423,2019-01-01T00:00:00Z,playground
52.5066679,13.6223517,,Point,node/5323302134,2019-01-01T00:00:00Z,pitch
52.4960075,13.5357354,,Point,node/5454009607,2019-01-01T00:00:00Z,pitch
52.4957957,13.5359452,,Point,node/5454009610,2019-01-01T00:00:00Z,picnic_table
52.4957544,13.535684,,Point,node/5454009615,2019-01-01T00:00:00Z,playground
52.5398413,13.5656266,,Point,node/5536276893,2019-01-01T00:00:00Z,pitch
52.5398401,13.5655496,,Point,node/5536276894,2019-01-01T00:00:00Z,pitch
52.5424447,13.6096433,,Point,node/5811669662,2019-01-01T00:00:00Z,pitch
52.5047114,13.5886945,,Point,node/5818231103,2019-01-01T00:00:00Z,adult_gaming_centre
52.5334074,13.6121602,,Point,node/5844062014,2019-01-01T00:00:00Z,pitch
52.533476,13.6121554,,Point,node/5844062015,2019-01-01T00:00:00Z,pitch
52.4888193,13.5403277,,Point,node/5894305422,2019-01-01T00:00:00Z,pitch
52.5382251,13.608706,,Point,node/5968911267,2019-01-01T00:00:00Z,garden
52.5878028,13.5353049,,Point,node/262201788,2019-01-01T00:00:00Z,playground
52.5707637,13.5552162,,Point,node/268916633,2019-01-01T00:00:00Z,playground
52.5696899,13.5742628,,Point,node/270890649,2019-01-01T00:00:00Z,playground
52.569884,13.5720203,,Point,node/289241516,2019-01-01T00:00:00Z,playground
52.5926426,13.4468734,,Point,node/311482838,2019-01-01T00:00:00Z,playground
52.5972093,13.6917059,,Point,node/325670043,2019-01-01T00:00:00Z,sports_centre
52.5675673,13.4942184,,Point,node/365599740,2019-01-01T00:00:00Z,playground
52.5674389,13.495375,,Point,node/365599742,2019-01-01T00:00:00Z,playground
52.5666209,13.4973212,,Point,node/365599745,2019-01-01T00:00:00Z,playground
52.5650256,13.4992618,,Point,node/365599748,2019-01-01T00:00:00Z,playground
52.5663539,13.4996622,,Point,node/365599750,2019-01-01T00:00:00Z,playground
52.6228571,13.4595931,,Point,node/505157992,2019-01-01T00:00:00Z,bird_hide
52.6611614,13.6328512,,Point,node/506997835,2019-01-01T00:00:00Z,garden
52.5650477,13.4585854,,Point,node/525478172,2019-01-01T00:00:00Z,playground
52.622297,13.4586837,,Point,node/601506022,2019-01-01T00:00:00Z,bird_hide
52.6202142,13.4821702,,Point,node/685221289,2019-01-01T00:00:00Z,pitch
52.6202802,13.4819821,,Point,node/696588705,2019-01-01T00:00:00Z,pitch
52.620931,13.479989,,Point,node/702372649,2019-01-01T00:00:00Z,playground
52.6195515,13.4820782,,Point,node/702374210,2019-01-01T00:00:00Z,playground
52.5725079,13.489424,,Point,node/727440406,2019-01-01T00:00:00Z,pitch
52.5891157,13.5858336,,Point,node/747169878,2019-01-01T00:00:00Z,sauna
52.57202,13.4937418,,Point,node/841582603,2019-01-01T00:00:00Z,playground
52.6664364,13.4936562,,Point,node/875381448,2019-01-01T00:00:00Z,playground
52.6209197,13.4823999,,Point,node/910520705,2019-01-01T00:00:00Z,pitch
52.6233689,13.4829667,,Point,node/966874893,2019-01-01T00:00:00Z,playground
52.6225564,13.4837195,,Point,node/966875265,2019-01-01T00:00:00Z,playground
52.6235882,13.4847889,,Point,node/966876165,2019-01-01T00:00:00Z,playground
52.6240523,13.483793,,Point,node/966876167,2019-01-01T00:00:00Z,playground
52.6245819,13.4822926,,Point,node/966879805,2019-01-01T00:00:00Z,playground
52.6230741,13.486121,,Point,node/966880973,2019-01-01T00:00:00Z,playground
52.6225514,13.487403,,Point,node/966880978,2019-01-01T00:00:00Z,playground
52.6217488,13.4825608,,Point,node/966882837,2019-01-01T00:00:00Z,playground
52.6218871,13.4612504,,Point,node/972384735,2019-01-01T00:00:00Z,bird_hide
52.620457,13.485284,,Point,node/984114092,2019-01-01T00:00:00Z,playground
52.6197698,13.4870614,,Point,node/984120137,2019-01-01T00:00:00Z,playground
52.6220092,13.4885216,,Point,node/984544322,2019-01-01T00:00:00Z,playground
52.6210453,13.487396,,Point,node/984544324,2019-01-01T00:00:00Z,playground
52.6308357,13.4918444,,Point,node/984578817,2019-01-01T00:00:00Z,playground
52.6273485,13.4928744,,Point,node/984579469,2019-01-01T00:00:00Z,playground
52.619405,13.485909,,Point,node/992670271,2019-01-01T00:00:00Z,playground
52.6350337,13.5007477,,Point,node/1005206422,2019-01-01T00:00:00Z,playground
52.6359516,13.5031109,,Point,node/1005212889,2019-01-01T00:00:00Z,playground
52.6029086,13.61231,,Point,node/1169625264,2019-01-01T00:00:00Z,playground
52.6140333,13.4881986,,Point,node/1214525741,2019-01-01T00:00:00Z,playground
52.6136295,13.4902478,,Point,node/1214525742,2019-01-01T00:00:00Z,playground
52.6143069,13.4884883,,Point,node/1214525743,2019-01-01T00:00:00Z,playground
52.611841,13.4928409,,Point,node/1214551475,2019-01-01T00:00:00Z,playground
52.623596,13.4815179,,Point,node/1217646539,2019-01-01T00:00:00Z,playground
52.562811,13.5629717,,Point,node/1360801701,2019-01-01T00:00:00Z,playground
52.5933718,13.4607026,,Point,node/1389837615,2019-01-01T00:00:00Z,sauna
52.5722025,13.5698079,,Point,node/1402189961,2019-01-01T00:00:00Z,playground
52.6319928,13.4968421,,Point,node/1506613246,2019-01-01T00:00:00Z,playground
52.6715965,13.5532563,,Point,node/1509270667,2019-01-01T00:00:00Z,sports_centre
52.6269749,13.4947265,,Point,node/1509995608,2019-01-01T00:00:00Z,playground
52.6266233,13.4976232,,Point,node/1509995615,2019-01-01T00:00:00Z,playground
52.6605725,13.5343773,,Point,node/1548522724,2019-01-01T00:00:00Z,sports_centre
52.5702668,13.5047245,,Point,node/1703464229,2019-01-01T00:00:00Z,playground
52.6126577,13.4924163,,Point,node/1724463933,2019-01-01T00:00:00Z,playground
52.5590799,13.5640822,,Point,node/1731633819,2019-01-01T00:00:00Z,playground
52.5702051,13.5700056,,Point,node/1737225821,2019-01-01T00:00:00Z,playground
52.5705026,13.5637213,,Point,node/1777158333,2019-01-01T00:00:00Z,playground
52.5707557,13.563101,,Point,node/1777159357,2019-01-01T00:00:00Z,playground
52.5694738,13.5617745,,Point,node/1777960535,2019-01-01T00:00:00Z,playground
52.5682675,13.5492669,,Point,node/1777961284,2019-01-01T00:00:00Z,playground
52.5966982,13.6951595,,Point,node/1783518667,2019-01-01T00:00:00Z,playground
52.5969067,13.6953633,,Point,node/1783518688,2019-01-01T00:00:00Z,swimming_area
52.6602263,13.5258083,,Point,node/1889481400,2019-01-01T00:00:00Z,playground
52.6486367,13.5176239,,Point,node/2346062744,2019-01-01T00:00:00Z,playground
52.6656391,13.4918109,,Point,node/2356047929,2019-01-01T00:00:00Z,playground
52.6517346,13.3830482,,Point,node/2376136705,2019-01-01T00:00:00Z,playground
52.6474566,13.4786104,,Point,node/2424806098,2019-01-01T00:00:00Z,wildlife_hide
52.628282,13.6775089,,Point,node/2552909819,2019-01-01T00:00:00Z,pitch
52.5603626,13.4534221,,Point,node/2587373472,2019-01-01T00:00:00Z,playground
52.5605583,13.4528776,,Point,node/2587373473,2019-01-01T00:00:00Z,playground
52.5610409,13.4545674,,Point,node/2587373474,2019-01-01T00:00:00Z,playground
52.5932539,13.4489242,,Point,node/2637167639,2019-01-01T00:00:00Z,playground
52.5935114,13.4493091,,Point,node/2637167640,2019-01-01T00:00:00Z,playground
52.5729811,13.493221,,Point,node/2732348728,2019-01-01T00:00:00Z,pitch
52.5718475,13.4630077,,Point,node/2913828038,2019-01-01T00:00:00Z,playground
52.5720479,13.4627593,,Point,node/2913828045,2019-01-01T00:00:00Z,playground
52.5790706,13.4812195,,Point,node/2917958404,2019-01-01T00:00:00Z,playground
52.6293665,13.5479116,,Point,node/2921456208,2019-01-01T00:00:00Z,sports_centre
52.6295049,13.548145,,Point,node/2921456209,2019-01-01T00:00:00Z,sports_centre
52.5674765,13.4989451,,Point,node/3075422537,2019-01-01T00:00:00Z,playground
52.5681808,13.4971829,,Point,node/3075426745,2019-01-01T00:00:00Z,playground
52.6306123,13.4944305,,Point,node/3079319690,2019-01-01T00:00:00Z,playground
52.6303656,13.4953137,,Point,node/3079319698,2019-01-01T00:00:00Z,playground
52.5593289,13.4633883,,Point,node/3116890759,2019-01-01T00:00:00Z,playground
52.6103198,13.4834628,,Point,node/3149851086,2019-01-01T00:00:00Z,playground
52.6106406,13.4836452,,Point,node/3149851103,2019-01-01T00:00:00Z,playground
52.6102042,13.4803112,,Point,node/3149851112,2019-01-01T00:00:00Z,playground
52.6141838,13.4951663,,Point,node/3300146321,2019-01-01T00:00:00Z,playground
52.5865451,13.4854022,,Point,node/3522284573,2019-01-01T00:00:00Z,dog_park
52.6443284,13.4570618,,Point,node/3694997470,2019-01-01T00:00:00Z,wildlife_hide
52.6397618,13.6830262,,Point,node/3754362734,2019-01-01T00:00:00Z,picnic_table
52.6398274,13.6828005,,Point,node/3754362736,2019-01-01T00:00:00Z,picnic_table
52.6399132,13.6833187,,Point,node/3754362739,2019-01-01T00:00:00Z,picnic_table
52.639918,13.682605,,Point,node/3754362740,2019-01-01T00:00:00Z,picnic_table
52.6398934,13.683522,,Point,node/3754482319,2019-01-01T00:00:00Z,firepit
52.579245,13.4815363,,Point,node/4239735862,2019-01-01T00:00:00Z,picnic_table
52.5793086,13.4815135,,Point,node/4239735865,2019-01-01T00:00:00Z,picnic_table
52.6242209,13.4950967,,Point,node/4288410134,2019-01-01T00:00:00Z,playground
52.6250459,13.4978491,,Point,node/4311533816,2019-01-01T00:00:00Z,playground
52.6317594,13.5289382,,Point,node/4331086185,2019-01-01T00:00:00Z,playground
52.636253,13.4912422,,Point,node/4341056691,2019-01-01T00:00:00Z,playground
52.5723739,13.4893386,,Point,node/4716440132,2019-01-01T00:00:00Z,playground
52.5720688,13.5699198,,Point,node/4753282020,2019-01-01T00:00:00Z,playground
52.6678246,13.5720237,,Point,node/4793148527,2019-01-01T00:00:00Z,picnic_table
52.668315,13.5721602,,Point,node/4793148528,2019-01-01T00:00:00Z,picnic_table
52.6680348,13.5721723,,Point,node/4793148529,2019-01-01T00:00:00Z,picnic_table
52.6520767,13.5275616,,Point,node/4793200054,2019-01-01T00:00:00Z,playground
52.5803849,13.5450364,,Point,node/4813234197,2019-01-01T00:00:00Z,firepit
52.5673738,13.5333944,,Point,node/4813372368,2019-01-01T00:00:00Z,playground
52.5640491,13.5311282,,Point,node/4813395795,2019-01-01T00:00:00Z,playground
52.5662707,13.5027906,,Point,node/4844086323,2019-01-01T00:00:00Z,swimming_pool
52.6518116,13.3829518,,Point,node/5003120605,2019-01-01T00:00:00Z,picnic_table
52.6518144,13.3830634,,Point,node/5003121387,2019-01-01T00:00:00Z,picnic_table
52.6011379,13.515407,,Point,node/5036284211,2019-01-01T00:00:00Z,picnic_table
52.6011506,13.5154658,,Point,node/5036284212,2019-01-01T00:00:00Z,picnic_table
52.5648847,13.5039111,,Point,node/5147968721,2019-01-01T00:00:00Z,fitness_centre
52.5712645,13.494716,,Point,node/5172372109,2019-01-01T00:00:00Z,pitch
52.5711962,13.4945634,,Point,node/5172372110,2019-01-01T00:00:00Z,pitch
